cluster,cluster_keyword
2590,"신공항건설사업, 가덕도신공항, 공항시설법, 사업시행자"
325,"식품위생교육, 영업자, 행정처분, 동업자조합"
2591,"의료기관, 진료기록, 안마사, 장애인"
2592,"의료급여, 부정수급, 부당이득, 의료급여재정"
903,"경찰관, 경찰장비, 직무집행, 인권보호"
2593,"방위산업발전, 기본계획, 시행계획, 공표"
2215,"임시허가, 규제특례, 법령 정비, 유효기간"
110,"산림, 임산물, 국유림, 목재"
242,"공공보건의료, 책임의료기관, 공공보건의료기관, 공공보건의료 지원단"
747,"하천, 기후변화, 하천기본계획, 취수시설"
638,"감염병, 고위험병원체, 역학조사, 방역지침"
2594,"연구성과, 추적평가, 활용실적, 국가연구개발사업"
1501,"화물자동차, 운송사업, 운송주선사업, 신고"
375,"납세의무자, 교육세, 주류, 면허"
462,"소비자, 분쟁조정, 사업자, 소비자분쟁조정위원회"
1358,"기술, 사업화, 공공기술, 허가"
533,"교육시설, 안전, 유지관리, 안전사고"
2595,"동물보호, 동물, 보호, 동물실험"
1850,"국가유산, 문화재, 보호, 보존"
2597,"정보통신, 융합, 갈등, 정보통신 전략위원회"
349,"하자담보책임, 하수급인, 수급인, 발주자"
2596,"가족돌봄휴가, 감염병, 연장, 근로자"
302,"선박, 해양오염, 연료유, 방제"
460,"산후조리원, 산모, 신생아, 난임"
89,"디자인등록료, 상표, 거절이유, 상표등록"
234,"관광, 특별관리지역, 장애인, 유원시설"
1120,"부패방지, 고위공직자범죄수사처, 공공기관, 법률"
1707,"기술료, 정보통신, 법률, 통신단말장치"
652,"전기사업, 전력시장, 온실가스 감축, 전력수급"
435,"노숙인, 노숙인시설, 유류금품, 민법"
1172,"청년고용, 공공기관, 고용의무, 유효기간"
2598,"공연장, 방화막, 온라인, 공연"
2599,"화재예방, 소방안전관리, 특정소방대상물, 화재안전조사"
2600,"전략물자, 수출입관리, 무역안보, 수출허가"
487,"수상레저기구, 동력수상레저기구, 안전, 등록"
122,"민간임대주택, 임대사업자, 임차인, 등록임대주택"
277,"국가보훈처장, 지원, 정보, 법률"
1884,"행정기본법, 이의신청, 적용관계, 행정법"
2601,"신고, 등록사항 변경신고, 신고수리, 처리기간"
2602,"기상, 예보, 특보, 기후변화"
328,"직업능력개발훈련, 훈련비용, 부정수급, 사업주"
89,"디자인등록료, 상표, 거절이유, 상표등록"
2603,"보안관리, 국가연구개발사업, 연구개발기관, 보안대책"
450,"국민연금, 연금보험료, 수급권, 반환일시금"
2604,"희귀질환, 지원, 의료비, 보험급여"
370,"간선급행버스체계, 운송사업, 면허, 여객자동차 운수사업법"
186,"가축전염병, 방역, 검역, 지방자치단체"
2605,"공인전자문서센터, 결격사유, 지정, 임원"
1570,"체육시설, 안전, 법률, 문화체육관광부장관"
731,"물류단지, 스마트물류센터, 인증, 물류시설"
1276,"재활용, 폐기물, 재활용의무생산자, 부담금"
665,"해외이주, 해외이주신고, 해외이주알선업, 현지이주"
388,"임용, 군무원, 신원조사, 연령"
2606,"농업생산기반시설, 사용허가, 목적외 사용, 사용료"
2608,"소방시설공사, 감리업자, 주택건설사업, 선정"
45,"특별자치도, 도지사, 자치권, 특례"
2607,"지역보건의료정보시스템, 지역보건의료기관, 정보시스템, 개인정보"
200,"운전면허, 운전자, 교통사고, 도로"
2609,"호우, 피해, 환경분쟁조정법, 피해구제"
544,"관세사, 징계, 결격사유, 직무"
2586,"독서 문화 진흥, 독서소외인, 지방자치단체, 국민"
333,"한국학교, 재외국민, 인성교육, 임원"
2610,"신항만건설사업, 사업시행자, 실시계획, 토지매수"
748,"형사소송법, 약식명령, 정식재판, 불이익변경금지"
2611,"자율운항선박, 해양수산부장관, 개발, 상용화"
2612,"대한민국식품명인, 지정 취소, 식품위생법, 식품수출 지원기관"
1218,"자동차, 자동차관리법, 국토교통부장관, 자동차성능·상태점검"
643,"대체복무, 복무기간, 병역, 편입"
139,"상속세, 증여세, 공제, 과세"
359,"수산식품산업, 육성, 지원, 해양수산부장관"
2613,"지방보조금, 지방자치단체, 교부, 부정수급"
1241,"농수산물, 도매시장, 유통, 가격"
110,"산림, 임산물, 국유림, 목재"
4,"중소기업, 지원, 창업자, 제조업"
234,"관광, 특별관리지역, 장애인, 유원시설"
202,"자동차대여사업자, 운전자격, 무면허, 자동차 대여"
650,"문화산업, 문화체육관광부장관, 법률, 개정"
499,"주택연금, 지급, 통지, 채권"
2614,"저작물, 수업, 교육훈련기관, 학점인정 등에 관한 법률"
1193,"축산, 계열화사업자, 사육, 가축"
655,"감염병, 방역, 격리, 정보공개"
1157,"교통유발부담금, 시설물, 가산금, 조례"
2615,"청년, 정책, 참여, 청년인재"
2616,"치유농업, 사회서비스, 농촌, 종합계획"
122,"민간임대주택, 임대사업자, 임차인, 등록임대주택"
2617,"결격사유, 실형, 집행, 관광사업"
2557,"대체복무요원, 사회복무요원, 경고처분, 가혹행위"
593,"일본식, 한글화, 법률용어, 이해"
483,"치매, 치매안심센터, 공립요양병원, 치매환자"
2618,"자문위원, 결격사유, 원격영상회의, 민주평화통일자문회의"
37,"장애인, 인증, 보건복지부장관, 시설"
2620,"구직촉진수당, 수급자격, 청년, 가구단위 월평균 총소득"
2619,"과학기술, 과학기술기본계획, 젠더혁신, 성별"
139,"상속세, 증여세, 공제, 과세"
278,"선행기술조사, 전문기관, 특허출원, 특허청장"
2621,"겨레말큰사전, 편찬사업, 남북협력, 협력사업"
824,"인증, 취소, 사업자, 결격사유"
531,"재산등록, 공직자, 등록의무자, 가상자산"
1383,"바둑, 진흥, 문화체육관광부장관, 지원"
363,"법률, 개정, 정신질환자, 나이"
277,"국가보훈처장, 지원, 정보, 법률"
66,"부정경쟁행위, 사법경찰관리, 특허청, 침해"
277,"국가보훈처장, 지원, 정보, 법률"
82,"기상업무, 기상청장, 기상정보, 기상재해"
1361,"헌혈, 헌혈증서, 혈액, 보건복지부장관"
2622,"광해방지사업, 광해기술인, 전문광해방지사업자, 실적관리"
2623,"박물관, 미술관, 안전, 문화재"
2625,"지속가능경영, 지원센터, 지정, 취소"
82,"기상업무, 기상청장, 기상정보, 기상재해"
2624,"유사투자자문업, 투자자보호, 신고, 불건전영업행위"
748,"형사소송법, 약식명령, 정식재판, 불이익변경금지"
110,"산림, 임산물, 국유림, 목재"
330,"사회책임투자, 환경ㆍ사회ㆍ지배구조, 수익률, 공공자금"
2626,"공장, 등록, 취소, 주거지역"
52,"교통안전, 안전관리, 과태료, 국토교통부장관"
688,"석면, 건강영향조사, 환경부장관, 피해"
2627,"해외재난, 해외긴급구호, 해외긴급구호대, 사회재난"
277,"국가보훈처장, 지원, 정보, 법률"
1418,"무형문화재, 위원회, 전승, 보전"
20,"선거관리위원회, 중앙선거관리위원회, 위원, 폐지"
844,"신고, 처리절차, 신고수리, 행정기관"
2628,"세미만피해자등, 영상녹화물, 증거, 반대신문"
349,"하자담보책임, 하수급인, 수급인, 발주자"
178,"소상공인, 지원, 피해, 상거래"
62,"수산자원, 포획·채취, 낚시제한기준, 이식"
551,"농업재해, 어업재해, 피해, 지원"
102,"생활폐기물, 재활용, 폐기물처리, 지방자치단체"
688,"석면, 건강영향조사, 환경부장관, 피해"
89,"디자인등록료, 상표, 거절이유, 상표등록"
2630,"종자, 종자산업, 한국종자협회, 지원"
632,"행정구역, 관할구역, 발전, 주민"
2629,"항공우주산업, 항공우주산업개발기본계획, 시행계획, 실태조사"
95,"항만, 해양수산부장관, 사업, 등록"
2631,"농어업경영체, 농어업경영정보, 등록, 직권말소"
312,"철도차량, 안전, 국토교통부장관, 철도운영자"
387,"기술자료, 손해배상, 자료제출, 비밀유지"
82,"기상업무, 기상청장, 기상정보, 기상재해"
1630,"측량기기, 성능검사, 성능검사대행자, 국토교통부장관"
499,"주택연금, 지급, 통지, 채권"
4,"중소기업, 지원, 창업자, 제조업"
309,"국제거래, 조세회피, 국외특수관계인, 정상가격"
1218,"자동차, 자동차관리법, 국토교통부장관, 자동차성능·상태점검"
1053,"토지수용위원회, 사업인정, 공익사업, 보상"
1600,"국제경기대회, 지식재산, 조직위원회, 문화체육관광부장관"
2633,"아동학대, 교원, 교육활동, 학생생활지도"
2632,"학생, 지원, 교육, 학교"
2634,"빈집정비계획, 보고, 농어촌, 관할구역"
2635,"석재산업, 석재산업진흥지구, 석재, 토석채취"
89,"디자인등록료, 상표, 거절이유, 상표등록"
19,"선거구, 선거, 국회의원, 부칙"
2637,"사회복지협의회, 설치, 의무, 재정"
2636,"엽연초생산협동조합, 과태료, 벌금, 임원"
167,"광역교통, 대도시권, 국토교통부장관, 광역교통대책"
1318,"문화예술, 문학관, 한국문화예술위원회, 문화시설"
2638,"무형유산, 전승자, 결격사유, 범죄경력조회"
417,"기업, 투자, 지역, 개발"
162,"노인, 노인복지시설, 노인학대, 기초연금"
1901,"위원회, 행정기관, 법률, 개정"
211,"법률용어, 일본식 용어, 한글화, 이해"
122,"민간임대주택, 임대사업자, 임차인, 등록임대주택"
2639,"문화산업, 콘텐츠기업, 재정지원, 보증사업"
37,"장애인, 인증, 보건복지부장관, 시설"
132,"학교용지, 학교용지부담금, 개발사업, 교육감"
876,"지방세, 감면, 취득세, 재산세"
4,"중소기업, 지원, 창업자, 제조업"
542,"개발제한구역, 허가, 신고, 훼손지정비사업"
499,"주택연금, 지급, 통지, 채권"
45,"특별자치도, 도지사, 자치권, 특례"
4,"중소기업, 지원, 창업자, 제조업"
66,"부정경쟁행위, 사법경찰관리, 특허청, 침해"
2640,"고엽제후유증, 수당, 환수, 유효기간"
2468,"스토킹, 피해자, 보호, 지원"
605,"연금, 급여, 군인, 지급"
365,"주거급여, 주거지원, 주거안정, 부양의무자"
214,"고압가스, 사용시설, 안전관리, 제조허가"
272,"여신전문금융업법, 규정, 현행법, 부동산"
2641,"기술탈취, 손해배상, 하도급거래, 수급사업자"
606,"군인, 주거지원, 퇴직급여금, 현행법"
139,"상속세, 증여세, 공제, 과세"
747,"하천, 기후변화, 하천기본계획, 취수시설"
1641,"국제질병퇴치기금, 개발도상국, 질병, 출국납부금"
886,"국가균형발전, 혁신도시, 시·도, 지역발전"
2642,"운전면허, 음주운전, 처벌, 자동차등"
1065,"주택, 취득세, 양도소득세, 지방소득세"
2643,"문화재, 문화유산, 보존, 활용"
1668,"학교폭력, 피해학생, 가해학생, 보호"
761,"공시송달, 지급명령, 소송, 채권"
223,"재정비촉진지구, 재정비촉진사업, 지정, 해제"
2648,"몰수, 고위공직자범죄수사처, 관할, 재판"
2644,"공중보건의사, 보수, 보건복지부장관, 지급"
359,"수산식품산업, 육성, 지원, 해양수산부장관"
62,"수산자원, 포획·채취, 낚시제한기준, 이식"
89,"디자인등록료, 상표, 거절이유, 상표등록"
2646,"통합신공항, 종전부지, 건설사업, 개발사업"
2645,"장례식장영업자, 이용자, 계약, 가격"
569,"출퇴근재해, 업무상 재해, 산업재해보상보험법, 헌법재판소"
411,"자연유산, 국가유산기본법, 자연유산위원회, 보존"
970,"담보부사채, 유동화자산, 유동화전문회사, 다자간매매체결회사"
277,"국가보훈처장, 지원, 정보, 법률"
2647,"교육시설, 소방시설, 화재, 임시교실"
1327,"행정중심복합도시, 건설청장, 국토교통부장관, 개발계획"
417,"기업, 투자, 지역, 개발"
2649,"국방정보화기본계획, 국방정보시스템, 국방부장관, 한국국방연구원"
2650,"선원, 법정기념일, 6월 셋째 주 금요일, 선원의 날"
122,"민간임대주택, 임대사업자, 임차인, 등록임대주택"
139,"상속세, 증여세, 공제, 과세"
2500,"방위사업, 사업타당성조사, 군수품, 무기체계"
773,"임시마약류, 마약류, 행정, 제재"
816,"자동차, 안전, 리콜, 결함"
588,"농업협동조합, 지역농협, 농협중앙회, 조합원"
505,"건축사, 건축물, 업무, 대가"
2293,"재외동포, 재외동포청, 재외동포정책, 재외동포재단"
177,"소상공인, 소상공인시장진흥공단, 지원, 사업"
2651,"뇌은행, 지정, 과학기술정보통신부장관, 취소"
148,"부동산투자회사, 주식, 공시, 주주총회"
531,"재산등록, 공직자, 등록의무자, 가상자산"
479,"선박, 행정처분, 선박검사, 안전"
162,"노인, 노인복지시설, 노인학대, 기초연금"
114,"양육비, 가정법원, 심판, 허가"
593,"일본식, 한글화, 법률용어, 이해"
272,"여신전문금융업법, 규정, 현행법, 부동산"
2653,"자연장, 유골, 골분, 장사"
2652,"통신재난, 통신시설, 주요통신사업자, 과학기술정보통신부장관"
365,"주거급여, 주거지원, 주거안정, 부양의무자"
504,"건축물에너지평가사, 제로에너지건축물, 인증, 결격사유"
195,"노동조합, 근로자, 단체협약, 부당노동행위"
2654,"중소기업, 기술침해, 비용부담, 기술보호"
2655,"문화도시, 지정 취소, 청문, 지역문화진흥기본계획"
2656,"서울대학교병원, 보건의료, 융합의학, 전문인력"
832,"부동산, 거래계약, 신고, 임대차"
643,"대체복무, 복무기간, 병역, 편입"
256,"식품, 품질관리, 위반행위, 제재처분"
1251,"항공, 비행훈련, 교육생, 과태료"
2500,"방위사업, 사업타당성조사, 군수품, 무기체계"
406,"포장재, 재활용, 자원순환, 1회용 컵"
277,"국가보훈처장, 지원, 정보, 법률"
2657,"구강건강, 구강보건사업, 초등학생, 치과주치의사업"
